NPI,Specialty,state_id,gender
1588616072,Family Practice,9,M
1972844835,Internal Medicine,5,F
1518048719,General Practice,10,M
1598002347,Certified Nurse Midwife,42,F
1689642233,Internal Medicine,5,F
1366481822,Family Practice,35,M
1497837090,Internal Medicine,32,M
1992752281,Internal Medicine,45,M
1437123585,Critical Care (Intensivists),10,M
1194797035,Internal Medicine,22,F
1477655587,Pharmacist,33,F
1235104175,Dentist,32,M
1598859852,Pulmonary Disease,35,M
1134563307,Student in an Organized Health Care Education/Training Program,43,F
1457387003,Internal Medicine,5,M
1295765436,Obstetrics/Gynecology,38,F
1518912872,Cardiology,32,M
1427360635,Podiatry,35,F
1649252800,General Surgery,35,M
1952331373,Family Practice,29,F
1033291711,Cardiology,30,M
1285937284,Nurse Practitioner,32,F
1376543447,Internal Medicine,35,F
1215169321,Internal Medicine,3,M
1164403317,Emergency Medicine,13,M
1831299783,Cardiology,46,M
1881815173,Endocrinology,13,F
1720329907,Physician Assistant,43,M
1669472940,Cardiology,9,M
1114240009,Physician Assistant,45,F
1639394521,Dentist,6,F
1821216573,Dentist,18,F
1689767790,Nurse Practitioner,32,F
1891920997,Family Practice,43,M
1962581454,Family Practice,5,M
1982869178,Nurse Practitioner,9,F
1043253958,Internal Medicine,5,M
1780764050,Neurology,43,M
1982862751,Nephrology,19,M
1699783209,Cardiac Electrophysiology,13,M
1427085000,Obstetrics/Gynecology,13,F
1265464408,Internal Medicine,49,F
1770544165,Orthopedic Surgery,15,M
1801993068,Family Practice,9,F
1477551091,Gastroenterology,32,M
1699983577,Anesthesiology,5,M
1114972395,Nephrology,3,M
1689649832,Family Practice,46,M
1386664670,Internal Medicine,33,M
1457424954,Psychiatry & Neurology,5,M
1255319489,Surgical Oncology,32,F
1245282862,Anesthesiology,6,M
1669665253,Podiatry,35,F
1467418897,Cardiology,16,M
1811200082,Psychiatry,38,M
1588977524,Emergency Medicine,35,M
1881031656,Family Practice,13,F
1811194749,Internal Medicine,36,M
1174964969,Nurse Practitioner,17,F
1700967619,Internal Medicine,9,M
1912162652,Emergency Medicine,32,M
1972600161,Physician Assistant,32,M
1578574687,Nurse Practitioner,15,F
1447280334,Internal Medicine,47,F
1154306314,Podiatry,9,M
1184624819,Vascular Surgery,13,M
1053347914,Physical Medicine and Rehabilitation,21,M
1023455805,Student in an Organized Health Care Education/Training Program,37,F
1619178027,Gastroenterology,28,M
1881738870,Obstetrics/Gynecology,38,M
1780772673,Internal Medicine,9,M
1124074364,Cardiology,35,M
1316007891,Ophthalmology,32,M
1669455382,Family Practice,33,F
1700879012,Family Practice,10,M
1033375191,Physician Assistant,5,F
1063583243,Podiatry,38,M
1952333858,Cardiology,8,M
1700291895,Nurse Practitioner,34,F
1538263215,Endocrinology,35,F
1134188774,Ophthalmology,43,M
1326062985,Dentist,33,M
1740227610,Internal Medicine,35,F
1770570103,Internal Medicine,32,F
1215156385,Dentist,5,F
1790965879,Dentist,7,F
1144483215,Family Practice,34,M
1902060528,Nurse Practitioner,9,F
1366547762,Nurse Practitioner,37,F
1992864474,Cardiology,38,M
1629026984,Orthopedic Surgery,9,M
1265430409,Internal Medicine,13,M
1639340995,Nurse Practitioner,49,F
1952622045,Student in an Organized Health Care Education/Training Program,14,M
1619919578,Psychiatry,35,M
1558407411,Plastic and Reconstructive Surgery,5,M
1568585206,Medical Oncology,6,F
1396771366,Cardiology,24,M
1326095092,Neurology,23,F
1669430492,Pediatric Medicine,5,M
1841267333,Psychiatry,42,M
1356313316,Nurse Practitioner,25,F
1598724593,Family Practice,18,F
1336177476,Physician Assistant,7,M
1972500700,Nephrology,14,F
1730198607,Family Practice,4,M
1114109782,Emergency Medicine,20,M
1588605588,Gastroenterology,32,M
1275630501,Family Practice,22,F
1841294121,Hematology/Oncology,40,M
1235171737,Psychiatry,5,M
1932164084,Family Practice,4,F
1831252352,Cardiology,13,M
1841274388,Gastroenterology,17,M
1598758278,Podiatry,9,M
1346571098,Internal Medicine,38,M
1235209354,Internal Medicine,22,F
1518044999,Ophthalmology,38,M
1316008675,Otolaryngology,36,M
1437248358,Internal Medicine,37,F
1487651139,Orthopedic Surgery,43,M
1760690838,Family Practice,8,M
1942396478,Emergency Medicine,20,M
1245445055,Physician Assistant,43,F
1588688105,Maxillofacial Surgery,49,M
1396733549,Podiatry,13,F
1710050729,Family Practice,17,F
1194955823,Dermatology,43,F
1104901040,Dentist,37,M
1861503427,Cardiology,27,M
1265622146,Neurology,49,F
1932490034,Nephrology,5,F
1487635439,Gastroenterology,35,M
1942369947,Pulmonary Disease,30,M
1700143906,Student in an Organized Health Care Education/Training Program,44,M
1215292412,Student in an Organized Health Care Education/Training Program,48,F
1699703322,Psychiatry,1,F
1174935753,General Practice,30,F
1669584603,Thoracic Surgery,25,M
1043462153,Physical Medicine and Rehabilitation,13,F
1417078767,Physician Assistant,32,M
1902867112,Family Practice,23,M
1891819603,General Surgery,19,M
1780998021,Family Practice,5,F
1306028378,Physician Assistant,32,F
1740539535,Physician Assistant,9,F
1215994405,Family Practice,39,F
1275571044,Family Practice,9,M
1477533628,General Surgery,9,M
1306926225,Cardiology,47,M
1285609537,Cardiology,22,M
1386639094,Dentist,30,M
1649280587,Physician Assistant,5,F
1104930056,Dentist,30,F
1679513550,Family Practice,5,M
1285627976,Internal Medicine,49,F
1568728343,Student in an Organized Health Care Education/Training Program,13,M
1093711442,Nurse Practitioner,43,F
1437114733,Family Practice,15,F
1265466874,Internal Medicine,5,F
1396015772,Physician Assistant,33,F
1194760066,Cardiology,9,M
1417269259,Dentist,30,M
1356675730,Physician Assistant,32,F
1013298413,Nurse Practitioner,9,M
1447531165,Optometry,9,F
1376705871,Radiation Oncology,3,M
1508866252,Cardiology,43,M
1811208721,Family Practice,37,M
1194851576,Dentist,7,M
1518236272,Emergency Medicine,5,F
1942523303,Internal Medicine,39,M
1790863348,Urology,5,M
1487919114,Student in an Organized Health Care Education/Training Program,32,M
1346213386,Internal Medicine,30,M
1518019215,Dentist,21,M
1538365846,Obstetrics/Gynecology,35,M
1427317056,Orthopaedic Surgery,22,M
1629367867,Dermatology,35,F
1750369518,Internal Medicine,40,M
1366444838,Family Practice,5,M
1487687570,Infectious Disease,7,F
1326372954,Internal Medicine,32,F
1386886083,Emergency Medicine,37,F
1508144239,Nurse Practitioner,48,F
1841584018,Family Practice,32,F
1982770715,Dentist,35,M
1659300895,Dentist,21,M
1942392113,Podiatry,37,M
1932240959,Physical Medicine and Rehabilitation,5,M
1679557615,Orthopedic Surgery,7,M
1699926576,Physician Assistant,38,F
1053534925,Nephrology,5,M
1881826790,Family Practice,36,M
1700806619,Nurse Practitioner,9,M
1306838099,Plastic and Reconstructive Surgery,10,M
1821166448,Hematology/Oncology,5,F
1508291717,Physician Assistant,15,M
1902940257,Dentist,38,F
1760557938,Physician Assistant,14,F
1285625731,Family Practice,42,M
1093711467,Cardiology,32,M
1982681649,Family Practice,43,M
1578876553,Nurse Practitioner,40,F
1821222100,Family Practice,13,M
1669749545,Optometry,47,M
1457675126,Podiatry,3,M
1275619363,General Practice,46,M
1326395559,Pediatric Medicine,38,M
1609802644,Allergy/Immunology,48,M
1316172687,Orthopedic Surgery,19,M
1730112988,Obstetrics/Gynecology,43,M
1245246354,Gastroenterology,22,M
1285878926,Physician Assistant,33,M
1922023290,Dentist,33,M
1760465850,Otolaryngology,35,M
1679689582,Internal Medicine,49,M
1992892517,Infectious Disease,47,M
1154689016,Student in an Organized Health Care Education/Training Program,48,M
1275639585,Hematology,13,F
1659589737,Obstetrics/Gynecology,44,F
1972527158,Urology,7,M
1063568285,Dentist,33,M
1134166929,Orthopedic Surgery,46,M
1083877609,Dentist,43,M
1275517211,Internal Medicine,13,M
1700960176,Emergency Medicine,14,F
1730273368,Dermatology,30,F
1326109562,Dentist,20,M
1083603591,Cardiology,9,M
1609844208,Physician Assistant,22,M
1417020512,Optometry,6,M
1306848635,CRNA,47,F
1487611794,Obstetrics/Gynecology,7,F
1063408615,Dentist,6,M
1548232804,Urology,38,M
1043565443,General Surgery,22,M
1053606624,Dentist,36,M
1851327977,Nurse Practitioner,42,F
1144265448,General Surgery,32,M
1437319191,Family Practice,5,M
1912202458,Addiction Medicine,9,M
1891066783,Nurse Practitioner,14,F
1679796403,Psychiatry,14,F
1225302961,Nurse Practitioner,33,F
1588679443,Cardiology,43,M
1154357671,Physician Assistant,7,F
1578675757,Dentist,39,M
1861691024,Nurse Practitioner,35,F
1013271618,Psychiatry & Neurology,13,M
1396724613,Internal Medicine,1,M
1952406688,Gastroenterology,33,F
1689613432,Podiatry,33,M
1801855085,Internal Medicine,33,M
1841257326,Family Practice,23,M
1073706651,Emergency Medicine,17,M
1811935430,Nurse Practitioner,45,F
1336119288,Obstetrics/Gynecology,37,F
1609820273,Internal Medicine,40,M
1023259819,Family Practice,5,M
1235211095,Orthopedic Surgery,18,M
1386604361,Emergency Medicine,25,F
1013065341,Physician Assistant,15,M
1083697536,Nurse Practitioner,7,F
1891794988,Thoracic Surgery,35,M
1457347544,Hand Surgery,35,M
1740254374,Internal Medicine,25,M
1265546345,Pulmonary Disease,23,M
1215919048,Urology,22,M
1487650552,Family Practice,43,M
1881808293,Dentist,9,M
1558537100,Nurse Practitioner,32,F
1891887279,Psychiatry & Neurology,5,F
1376526269,Radiation Oncology,9,M
1326066408,Family Practice,25,M
1588757066,Family Practice,11,M
1619024494,Physician Assistant,49,F
1497986418,Orthopedic Surgery,9,F
1992871347,Orthopedic Surgery,13,M
1447210620,Endocrinology,33,M
1477558393,Family Practice,6,F
1023228624,Physical Medicine and Rehabilitation,1,M
1699773150,Gastroenterology,42,M
1871889436,Emergency Medicine,35,F
1114044393,General Practice,37,M
1316948243,Ophthalmology,40,M
1922036847,Emergency Medicine,5,F
1285656900,Family Practice,5,M
1710024641,Internal Medicine,30,M
1710941430,Medical Oncology,33,M
1740211101,Internal Medicine,44,M
1962644252,Emergency Medicine,32,M
1548267255,Nurse Practitioner,43,F
1164484762,Obstetrics/Gynecology,7,F
1215992052,Neurology,29,F
1588759781,Neurology,9,M
1407822463,General Surgery,23,M
1013101443,Nurse Practitioner,10,F
1679503874,Family Practice,40,M
1508151572,Physician Assistant,5,M
1790040087,Ophthalmology,13,F
1639397425,Dentist,46,F
1548268691,Neurology,43,F
1528031077,Pulmonary Disease,24,M
1457521874,Family Practice,43,M
1679572614,Internal Medicine,43,F
1710026133,Optometry,7,F
1962694869,Family Practice,5,F
1053315754,Neurology,14,M
1073837217,Podiatry,20,F
1972881308,Dentist,3,F
1851398796,Obstetrics/Gynecology,27,F
1134152051,Pulmonary Disease,9,M
1578761482,Dermatology,21,F
1942397963,Family Practice,46,M
1174516561,Anesthesiology,32,F
1396867164,Dentist,40,F
1447389804,Nurse Practitioner,43,F
1467450916,Nurse Practitioner,21,F
1750346839,Family Practice,45,F
1245412576,Physician Assistant,42,F
1770514523,Orthopedic Surgery,2,M
1316096449,Nurse Practitioner,3,F
1306002993,Pediatric Medicine,13,F
1528086857,Family Practice,24,M
1417927807,Infectious Disease,4,M
1114925872,Family Practice,10,M
1538250162,Internal Medicine,5,M
1790084168,Family Practice,9,M
1942343975,Infectious Disease,5,M
1255771259,Nurse Practitioner,6,F
1811903834,Internal Medicine,46,F
1386644318,Obstetrics/Gynecology,12,M
1386617991,Neurology,49,F
1679705438,Optometry,43,M
1881675932,Dentist,30,M
1740236579,Obstetrics/Gynecology,38,M
1124132766,Neurology,10,M
1821186735,Nurse Practitioner,20,F
1245597814,Nurse Practitioner,43,M
1194860114,Specialist/Technologist,5,M
1407954878,Ophthalmology,32,M
1164852844,Nurse Practitioner,38,F
1235101031,Dentist,25,M
1215903539,General Surgery,21,M
1942251517,Orthopedic Surgery,40,M
1255394185,Family Practice,22,F
1326316076,Physician Assistant,5,F
1639589591,Nurse Practitioner,5,M
1235182965,Physician Assistant,15,F
1982896510,Infectious Disease,32,M
1376571083,Family Practice,47,M
1295767341,Neuropsychiatry,35,M
1992766448,Endocrinology,43,M
1831134154,Emergency Medicine,10,M
1063445864,General Surgery,13,M
1841260734,Neurology,9,M
1003880873,Nurse Practitioner,33,F
1760648026,Family Practice,49,F
1700943032,Family Practice,43,M
1427169069,Neurology,5,M
1598772709,Urology,35,M
1316962376,Gastroenterology,6,M
1558521674,Dermatology,32,F
1386686392,Family Practice,24,M
1336155241,Nuclear Medicine,7,M
1174724207,Family Practice,14,M
1548202138,Optometry,25,F
1548265135,Nephrology,14,M
1962761684,Physician Assistant,33,F
1740280502,Internal Medicine,13,M
1396882932,Dentist,22,M
1457678138,Emergency Medicine,7,F
1639126667,Endocrinology,20,F
1508804113,Cardiology,16,M
1790764306,Internal Medicine,49,M
1316040819,Dentist,9,F
1427042167,Family Practice,20,M
1407050412,Internal Medicine,22,F
1396825931,Family Practice,39,M
1407898323,Allergy/Immunology,5,F
1538177910,Nurse Practitioner,32,F
1255576419,Physician Assistant,30,F
1780983130,Nurse Practitioner,36,F
1225071749,General Practice,38,M
1487782371,Dentist,15,M
1770677304,Dentist,13,F
1972867463,Dentist,9,M
1841224078,Dentist,19,M
1881033215,Student in an Organized Health Care Education/Training Program,32,M
1699904318,Internal Medicine,5,F
1326396284,Physician Assistant,32,F
1053482828,Emergency Medicine,3,M
1285075754,Dentist,7,M
1578882262,Student in an Organized Health Care Education/Training Program,32,M
1003022872,Dentist,5,M
1104919182,Internal Medicine,13,M
1932106127,Diagnostic Radiology,30,F
1609869890,Dermatology,32,M
1649292020,Internal Medicine,9,M
1013273853,Family Practice,17,M
1386636249,Physician Assistant,47,M
1720114408,Emergency Medicine,6,M
1609881440,Family Practice,18,M
1093981805,Dentist,46,F
1558520668,Pain Management,43,M
1801969225,Dentist,22,M
1306258108,Dentist,38,F
1790733442,Podiatry,23,M
1265699789,Emergency Medicine,6,F
1417924002,Psychiatry,42,M
1417929019,Emergency Medicine,6,M
1356517726,Dentist,5,F
1326108986,Dentist,26,M
1871543108,Nurse Practitioner,15,F
1578545349,Hematology/Oncology,38,M
1346216157,Surgical Oncology,32,M
1700990512,Plastic and Reconstructive Surgery,9,M
1770773665,Cardiology,17,F
1518053909,Psychiatry,40,M
1326386509,Physician Assistant,25,M
1063495380,Dermatology,36,F
1821042680,Neurosurgery,13,M
1427010651,Orthopedic Surgery,15,M
1093989899,Family Practice,49,F
1215050315,Neurosurgery,33,M
1780997783,Family Practice,47,F
1508025578,Nurse Practitioner,6,F
1073640702,Internal Medicine,38,F
1306985528,Dentist,43,M
1831143825,Obstetrics/Gynecology,32,M
1144489733,Dentist,49,F
1104951235,Rheumatology,25,F
1801972773,Hematology/Oncology,22,M
1841215522,Cardiology,21,M
1689672230,Physician Assistant,32,M
1902893399,Anesthesiology,3,M
1427091321,Endocrinology,46,F
1245300854,Dentist,25,M
1417218108,Nurse Practitioner,9,F
1497720221,Family Practice,4,M
1043295306,Emergency Medicine,6,F
1285699132,Nurse Practitioner,17,F
1871560334,Internal Medicine,3,M
1326375676,Physician Assistant,43,F
1588709190,Optometry,5,F
1700889854,Internal Medicine,33,M
1831218452,Nurse Practitioner,30,F
1912079765,Emergency Medicine,5,M
1972525376,Family Practice,43,M
1871821645,Otolaryngology,35,M
1700873288,Ophthalmology,6,F
1982642450,Cardiac Surgery,3,M
1396749768,Family Practice,41,F
1881631786,Nurse Practitioner,5,F
1447268164,Family Practice,43,M
1629120282,Psychiatry,22,M
1801924295,Internal Medicine,5,M
1639192420,Internal Medicine,29,F
1164523254,Psychiatry,10,M
1497782213,Obstetrics/Gynecology,5,M
1487090205,Anesthesiology,9,M
1255370524,Nurse Practitioner,20,F
1790756260,Dermatology,15,F
1063730687,Physician Assistant,9,M
1114139698,Psychiatry,21,F
1326064726,Nurse Practitioner,6,M
1750399986,Physician Assistant,22,M
1417920174,Family Practice,48,F
1558371807,Urology,10,M
1043350317,Certified Clinical Nurse Specialist,21,F
1124360474,Student in an Organized Health Care Education/Training Program,33,M
1588838809,Endocrinology,32,F
1780022020,Student in an Organized Health Care Education/Training Program,32,M
1376596098,Emergency Medicine,3,M
1427022144,Radiation Oncology,3,M
1003810540,Family Practice,3,M
1306821152,Cardiology,32,M
1760455869,Obstetrics/Gynecology,22,M
1710035944,Dentist,22,M
1235193624,Internal Medicine,32,F
1154571263,Physician Assistant,47,F
1770727810,Nephrology,16,M
1548367535,Podiatry,13,M
1750647798,Student in an Organized Health Care Education/Training Program,35,M
1073955043,Student in an Organized Health Care Education/Training Program,35,F
1770718918,Dentist,28,M
1699736983,Internal Medicine,32,M
1982698031,Surgical Oncology,22,M
1407954241,Dentist,1,M
1497818462,Cardiology,7,M
1659389880,Dentist,32,M
1306821517,Nurse Practitioner,49,F
1619107364,Nurse Practitioner,47,F
1689667115,General Surgery,40,M
1770597031,Dentist,13,M
1215095799,Psychiatry,7,M
1407935125,Psychiatry,5,M
1851458574,Neurology,29,M
1275547879,General Practice,5,M
1730178294,Dentist,32,M
1518216514,Nurse Practitioner,46,F
1053305896,Internal Medicine,3,M
1770889453,Physician Assistant,33,F
1033420823,Physician Assistant,6,F
1558384057,Physician Assistant,5,F
1104179795,Physician Assistant,13,M
1548569965,Internal Medicine,46,M
1952334773,Family Practice,38,M
1912137365,Family Practice,33,F
1093886467,Orthopedic Surgery,35,M
1508876350,Gastroenterology,44,M
1558317404,Neurology,22,M
1679612006,Orthopedic Surgery,14,M
1265743231,Dentist,21,M
1861440232,Internal Medicine,3,M
1194014449,Emergency Medicine,13,M
1962484378,Internal Medicine,43,M
1730184987,Psychiatry & Neurology,5,M
1417961129,Neurosurgery,1,M
1407026719,Nurse Practitioner,9,F
1144469248,Dentist,35,M
1316374630,Pharmacist,47,F
1811902257,Ophthalmology,5,M
1104959311,Physician Assistant,33,F
1265614747,Physician Assistant,35,F
1033129036,Nurse Practitioner,32,F
1326020900,Endocrinology,14,F
1336171248,Ophthalmology,20,M
1295764975,Physician Assistant,6,F
1386063980,Physician Assistant,12,M
1407962343,Dentist,33,M
1013159581,Emergency Medicine,20,F
1154319176,Oral Surgery (dentists only),37,M
1922175819,Physical Medicine and Rehabilitation,5,F
1871507665,Pain Management,32,M
1154335560,Psychiatry,32,F
1457544728,Nurse Practitioner,7,F
1811058258,Podiatry,1,M
1538206644,Interventional Pain Management,3,M
1821331513,Student in an Organized Health Care Education/Training Program,37,M
1194920629,Urology,21,F
1699796847,Dentist,35,M
1457523284,Nurse Practitioner,43,M
1063466340,Emergency Medicine,32,F
1598710899,Otolaryngology,30,M
