uniqueID,A / B Otic,condition,rating,date,usefulCount
158271,Adapalene / benzoyl peroxide,Bipolar Disorde,1,26-Sep-10,14
185016,Adapalene / benzoyl peroxide,Hepatitis C,10,9-Sep-17,3
36835,Adapalene / benzoyl peroxide,Not Listed / Othe,7,9-Aug-08,4
58145,Adapalene / benzoyl peroxide,Pain,10,19-Feb-09,32
54152,Adapalene / benzoyl peroxide,Opioid-Induced Constipation,9,17-Nov-17,1
218352,Adapalene / benzoyl peroxide,Sinusitis,1,3-Aug-15,7
144284,Adapalene / benzoyl peroxide,Birth Control,1,10-May-16,7
97178,Adapalene / benzoyl peroxide,Insomnia,7,9-Feb-12,12
138860,Adapalene / benzoyl peroxide,Weight Loss,8,15-Aug-10,1
210423,Adapalene / benzoyl peroxide,"Constipation, Chronic",10,8-Jan-14,61
133194,Adapalene / benzoyl peroxide,Abnormal Uterine Bleeding,10,26-Jun-13,4
229105,Adapalene / benzoyl peroxide,Benign Prostatic Hyperplasia,9,7-Aug-14,1
110789,Adapalene / benzoyl peroxide,Plaque Psoriasis,10,10-Oct-17,4
141998,Adapalene / benzoyl peroxide,Anxiety,3,16-Jun-09,10
219434,Adapalene / benzoyl peroxide,ADHD,6,10-Mar-08,17
136416,Adapalene / benzoyl peroxide,Rosacea,1,8-Dec-15,9
122499,Adapalene / benzoyl peroxide,Constipation,8,5-Jan-17,21
104717,Adapalene / benzoyl peroxide,Birth Control,7,2-Dec-10,0
103221,Adapalene / benzoyl peroxide,Abnormal Uterine Bleeding,1,4-May-16,3
16584,Adapalene / benzoyl peroxide,Birth Control,5,23-Nov-15,4
128841,Adapalene / benzoyl peroxide,Weight Loss,10,2-Sep-14,155
72202,Adapalene / benzoyl peroxide,Pain,6,29-Apr-14,41
161484,Adapalene / benzoyl peroxide,Birth Control,7,10-Dec-11,20
146554,Adapalene / benzoyl peroxide,Urinary Tract Stones,10,6-Dec-15,35
96160,Adapalene / benzoyl peroxide,Generalized Anxiety Disorde,9,26-Feb-12,42
12904,Adapalene / benzoyl peroxide,Erectile Dysfunction,10,7-Sep-15,97
232044,Adapalene / benzoyl peroxide,Insomnia,1,20-May-09,57
192654,Adapalene / benzoyl peroxide,Premenstrual Dysphoric Disorde,2,6-Dec-11,16
208116,Adapalene / benzoyl peroxide,Bowel Preparation,6,24-Jun-12,9
166140,Adapalene / benzoyl peroxide,Birth Control,5,11-Jan-17,3
172368,Adapalene / benzoyl peroxide,Seizure Prevention,10,19-Dec-16,13
51918,Adapalene / benzoyl peroxide,Psoriasis,10,29-Dec-10,73
67744,Adapalene / benzoyl peroxide,Emergency Contraception,10,14-Mar-17,2
23368,Adapalene / benzoyl peroxide,Pain,10,26-Feb-11,37
136224,Adapalene / benzoyl peroxide,Migraine,10,4-Jun-09,8
126420,Adapalene / benzoyl peroxide,Left Ventricular Dysfunction,7,7-Jan-12,33
125289,Adapalene / benzoyl peroxide,Constipation,4,16-Feb-16,5
177081,Adapalene / benzoyl peroxide,Vertig,2,4-Oct-09,22
26603,Adapalene / benzoyl peroxide,Birth Control,5,7-Mar-12,1
225685,Adapalene / benzoyl peroxide,Depression,2,7-Jan-12,20
44747,Adapalene / benzoyl peroxide,High Blood Pressure,10,15-Dec-09,86
135180,Adapalene / benzoyl peroxide,"Anemia, Chemotherapy Induced",10,5-Sep-09,65
134828,Adapalene / benzoyl peroxide,Pain,9,13-Dec-16,36
63152,Adapalene / benzoyl peroxide,Bowel Preparation,10,22-Sep-16,8
86721,Adapalene / benzoyl peroxide,"Glaucoma, Open Angle",10,25-Jan-14,20
104220,Adapalene / benzoyl peroxide,Birth Control,5,21-Feb-13,12
216767,Adapalene / benzoyl peroxide,High Cholesterol,2,17-Jun-14,83
104085,Adapalene / benzoyl peroxide,Birth Control,8,23-Oct-13,4
178853,Adapalene / benzoyl peroxide,"Diabetes, Type 2",5,8-Jul-12,23
231158,Adapalene / benzoyl peroxide,Pain,10,19-Jul-17,10
162562,Adapalene / benzoyl peroxide,Traveler's Diarrhea,10,10-Aug-09,5
131830,Adapalene / benzoyl peroxide,Major Depressive Disorde,10,20-Sep-14,33
225527,Adapalene / benzoyl peroxide,Depression,5,3-Jul-14,5
142838,Adapalene / benzoyl peroxide,Emergency Contraception,10,3-Jul-17,2
74191,Adapalene / benzoyl peroxide,Birth Control,3,24-Mar-11,17
3940,Adapalene / benzoyl peroxide,Bipolar Disorde,6,17-Jun-17,2
195344,Adapalene / benzoyl peroxide,Multiple Sclerosis,2,20-Oct-15,41
190991,Adapalene / benzoyl peroxide,Irritable Bowel Syndrome,8,1-Sep-13,17
115816,Adapalene / benzoyl peroxide,Bipolar Disorde,10,1-Sep-16,34
50092,Adapalene / benzoyl peroxide,Anxiety,9,10-Aug-15,86
124400,Adapalene / benzoyl peroxide,Birth Control,7,24-Nov-15,1
192583,Adapalene / benzoyl peroxide,Birth Control,6,4-Dec-12,6
68605,Adapalene / benzoyl peroxide,Birth Control,1,15-Mar-17,2
31228,Adcirca,Vaginal Yeast Infection,1,5-Oct-16,5
108542,Adcirca,Obesity,7,20-Jan-15,64
179812,Adderall,Acne,9,20-Oct-15,10
134849,Adderall,Cold Sores,2,4-Feb-16,8
148055,Adderall,,1,21-Oct-15,1
218020,Adderall,Osteoporosis,8,30-Oct-08,253
95794,Adderall,Anxiety and Stress,7,13-Feb-14,64
164484,Adderall,Migraine,9,29-Jan-14,16
79251,Adderall,Emergency Contraception,10,20-Feb-16,33
195388,Adderall,Multiple Sclerosis,9,20-Apr-12,24
86692,Adderall,Psoriasis,10,22-Oct-15,0
42285,Adderall,Anxiety,10,19-Sep-16,35
119372,Adderall,"Hypogonadism, Male",10,17-Sep-14,22
74084,Adderall,Birth Control,9,24-Aug-11,19
213476,Adderall,HIV Infection,10,30-Mar-15,57
57498,Adderall,Birth Control,9,2-Aug-12,15
537,Adderall,Birth Control,10,13-Mar-15,17
178309,Adderall,ibromyalgia,1,7-Nov-09,39
34273,Adderall,Restless Legs Syndrome,10,20-Jul-08,33
191668,Adderall,ADHD,7,25-May-11,18
106310,Adderall,Birth Control,5,4-May-17,2
31374,Adderall,Vaginal Yeast Infection,1,6-Jul-16,7
180909,Adderall,Birth Control,10,17-May-13,4
73510,Adderall,Birth Control,9,12-Oct-13,18
73746,Adderall,Birth Control,2,29-Aug-12,16
18290,Adderall,Chronic Pain,1,17-Mar-16,34
194885,Adderall,Seizures,10,2-May-13,1
144825,Adderall,Birth Control,1,16-Jan-16,8
14756,Adderall,Birth Control,1,2-Nov-17,0
214330,Adderall,Vaginal Yeast Infection,1,22-Dec-15,12
206863,Adderall,Acne,9,13-Aug-13,4
22001,Adderall,Ulcerative Colitis,10,8-May-13,46
226985,Adderall,Birth Control,10,6-Nov-14,10
185343,Adderall,Obesity,5,10-Oct-17,10
211853,Adderall,Bipolar Disorde,8,17-Jun-16,55
24815,Adderall,Depression,1,5-Jun-17,14
161971,Adderall,Urinary Tract Infection,8,13-Jan-17,7
55907,Adderall,Depression,7,2-Dec-09,31
5414,Adderall,Cold Sores,10,19-Mar-13,13
209692,Adderall,Endometriosis,8,28-May-16,12
130390,Adderall,Emergency Contraception,8,12-Jul-13,56
59549,Adderall,Sinusitis,10,7-Apr-09,23
19741,Adderall,ibromyalgia,9,10-Jun-10,31
228528,Adderall,Bipolar Disorde,1,17-Jan-15,15
191625,Adderall,ADHD,10,14-Oct-12,24
231406,Adderall,Major Depressive Disorde,10,10-Oct-16,10
166570,Adderall,Birth Control,10,22-Sep-16,3
77387,Adderall,Extrapyramidal Reaction,3,26-Sep-10,48
10615,Adderall,Abnormal Uterine Bleeding,1,13-Jul-17,1
228456,Adderall,Bipolar Disorde,1,29-Jul-17,3
179895,Adderall,Acne,10,14-Feb-15,13
203756,Adderall,Period Pain,1,4-May-12,9
79755,Adderall,Atrial Fibrillation,10,19-Nov-15,50
177813,Adderall,Chronic Pain,8,14-Mar-13,55
188268,Adderall,Birth Control,10,3-Aug-17,3
171425,Adderall,Depression,1,21-Jun-16,27
71256,Adderall,Dermatitis,9,22-Oct-08,5
22721,Adderall,Pain,1,12-Nov-16,2
83242,Adderall,Depression,9,24-Jun-10,48
49476,Adderall,Birth Control,1,17-Dec-15,8
223341,Adderall,Allergic Rhinitis,8,8-Jul-09,8
116277,Adderall,Psoriasis,1,7-Oct-15,9
230146,Adderall,Dermatitis,7,19-Mar-14,2
46950,Adderall,Depression,8,10-Apr-08,85
52678,Adderall,Upper Respiratory Tract Infection,10,3-Mar-10,117
100553,Adderall,Birth Control,9,6-Oct-11,13
85513,Adderall,Birth Control,5,3-Dec-14,6
51469,Adderall,Otitis Media,10,26-Feb-08,59
139306,Adderall,Narcolepsy,2,22-Jan-17,6
139457,Adderall,Bipolar Disorde,8,17-Jul-11,22
99602,Adderall,Bowel Preparation,1,7-Apr-17,3
34596,Adderall,Acne,2,6-May-17,3
198234,Adderall,Angina,10,15-Apr-09,75
108189,Adderall,Obesity,8,26-Sep-15,12
5503,Adderall XR,Hypodermoclysis,10,17-Feb-10,4
154680,Adderall XR,Bacterial Vaginitis,8,2-Jul-17,6
42066,Adderall XR,Plaque Psoriasis,6,30-Sep-17,3
152116,Adderall XR,Smoking Cessation,1,7-Jul-09,13
9331,Adderall XR,Birth Control,2,24-Jan-17,3
72189,Adderall XR,Back Pain,7,13-Jun-14,35
96366,Adderall XR,Depression,9,7-Mar-10,55
109122,Adderall XR,Birth Control,3,4-Apr-17,8
157315,Adderall XR,Muscle Pain,6,13-May-10,1
132066,Adderall XR,Depression,9,15-Sep-08,66
111499,Adderall XR,Urinary Tract Infection,8,16-Jan-15,81
216987,Adderall XR,Bipolar Disorde,8,5-Dec-15,43
45794,Adderall XR,Depression,9,17-Mar-10,270
188716,Adderall XR,Birth Control,9,18-Jul-15,12
159256,Adderall XR,Birth Control,8,9-Mar-11,5
42310,Adderall XR,High Blood Pressure,8,18-Feb-16,43
169115,Adderall XR,Depression,10,23-Jul-12,29
78309,Adderall XR,Pain,8,10-Aug-11,14
108354,Adderall XR,Obesity,10,26-May-15,36
127184,Adderall XR,Migraine,1,7-Sep-15,24
80446,Adderall XR,"Hypothyroidism, After Thyroid Removal",9,1-Jul-12,169
202944,Adderall XR,Birth Control,1,10-Mar-16,2
162689,Adderall XR,Vaginal Yeast Infection,6,30-Jul-14,45
117709,Adderall XR,Pain,10,21-Sep-12,165
90115,Adderall XR,Pneumococcal Disease Prophylaxis,1,5-Sep-16,8
210614,Adderall XR,Insomnia,10,31-Jul-17,16
206153,Adderall XR,Hirsutism,10,6-Aug-11,91
139710,Adderall XR,Osteoarthritis,10,3-Dec-15,19
46134,Adderall XR,GERD,10,24-Oct-14,10
36027,Adderall XR,Opiate Dependence,8,10-Nov-10,17
212586,Adderall XR,Depression,8,21-May-15,40
170602,Adderall XR,Borderline Personality Disorde,8,26-Nov-14,16
99451,Adderall XR,Bowel Preparation,1,3-Dec-17,2
210644,Adderall XR,Post Traumatic Stress Disorde,1,26-Apr-17,4
168251,Adderall XR,Migraine,2,15-Oct-12,9
95083,Addyi,Schizoaffective Disorde,9,7-May-09,39
224621,Adenosine,Underactive Thyroid,10,19-Nov-08,46
33083,Adenosine,Birth Control,1,11-Jul-10,4
160275,Adipex-P,Anxiety,10,7-May-17,121
73919,Adipex-P,Birth Control,5,16-Mar-12,0
177845,Adipex-P,Chronic Pain,7,5-May-13,61
164845,Adipex-P,Irritable Bowel Syndrome,10,14-Apr-12,45
65151,Adipex-P,High Blood Pressure,2,11-Apr-15,33
2051,Adipex-P,"Diabetes, Type 2",7,29-Jun-17,10
129315,Adipex-P,Emergency Contraception,9,5-Sep-15,2
216397,Adipex-P,"Sexual Dysfunction, SSRI Induced",7,8-Jan-16,25
22768,Adipex-P,Hemorrhoids,6,18-Feb-16,4
81208,Adipex-P,Birth Control,10,7-Feb-17,8
85296,Adipex-P,Birth Control,1,31-Jul-15,2
144963,Adipex-P,Birth Control,3,21-Dec-15,6
186147,Adipex-P,Depression,7,13-Jan-16,1
58825,Adipex-P,Prevention of Thromboembolism in Atrial Fibrillation,10,9-Nov-11,73
164275,Adipex-P,Anxiety,10,25-Jul-16,14
135842,Adipex-P,Pain,8,27-Dec-09,17
21216,Adipex-P,ADHD,7,4-Jun-10,26
205328,Adipex-P,Major Depressive Disorde,3,9-Nov-16,6
78819,Adipex-P,Overactive Bladde,10,8-Aug-14,134
102616,Adipex-P,Not Listed / Othe,8,28-Jul-15,0
176138,Adipex-P,Abnormal Uterine Bleeding,10,16-Jul-09,12
229872,Adipex-P,Breast Cance,9,6-Apr-09,159
229113,Adipex-P,Erectile Dysfunction,10,15-Mar-12,67
34939,Adipex-P,Migraine,1,15-Sep-17,0
93573,Adipex-P,Pain,9,2-May-17,9
45058,Adipex-P,Anxiety and Stress,1,16-Dec-16,8
68413,Adipex-P,Pain,10,2-Mar-16,6
39254,Adipex-P,Obesity,9,23-Mar-17,26
153390,Adipex-P,Acne,8,23-Feb-14,21
149807,Adipex-P,Birth Control,5,24-Aug-11,1
81919,Adipex-P,Weight Loss,1,4-Nov-16,20
84733,Adipex-P,Birth Control,8,17-Jun-16,4
126004,Adipex-P,Depression,1,28-Oct-13,41
168646,Adipex-P,Major Depressive Disorde,10,15-Feb-17,19
199581,Adipex-P,Birth Control,9,4-Aug-14,21
111928,Adipex-P,Birth Control,1,13-Jul-11,4
15743,Adipex-P,Birth Control,2,17-Oct-16,8
49018,Adipex-P,Birth Control,8,25-Oct-16,7
200443,Adipex-P,Smoking Cessation,10,12-Sep-12,8
47386,Adipex-P,Rhinitis,10,7-May-15,44
196062,Adipex-P,Erectile Dysfunction,2,3-Dec-14,54
201468,Adipex-P,Major Depressive Disorde,10,11-Oct-15,41
92612,Adipex-P,Nausea/Vomiting,10,1-Jan-12,5
219226,Adipex-P,4</span> users found this comment helpful.,9,18-Aug-15,4
126878,Adipex-P,Pain,10,22-Oct-09,53
136936,Adipex-P,Acne,1,19-Jul-16,3
198368,Adipex-P,"Diabetes, Type 2",7,20-May-17,7
103011,Adipex-P,Bipolar Disorde,1,11-Sep-09,18
123042,Adipex-P,Pain,9,28-Nov-09,32
90037,Adipex-P,Schizoaffective Disorde,8,23-Mar-10,24
112089,Adipex-P,ibromyalgia,8,11-Jun-17,22
156615,Adipex-P,"Diabetes, Type 2",8,17-Feb-17,28
182001,Adipex-P,Multiple Sclerosis,8,27-Nov-15,35
201699,Adipex-P,Depression,1,9-Aug-13,38
25006,Adipex-P,High Cholesterol,5,16-Aug-09,98
53470,Adipex-P,Hot Flashes,9,9-Jun-09,61
70422,Adipex-P,Pain,10,26-Jul-16,7
199639,Adipex-P,Smoking Cessation,8,8-Sep-17,9
177455,Adipex-P,Back Pain,8,1-Jul-16,25
140902,Adipex-P,Anxiety,5,16-Jan-16,21
219719,Adipex-P,Hyperhidrosis,1,12-Oct-17,1
5358,Adipex-P,Birth Control,3,23-Jan-14,3
162422,Adipex-P,Allergic Rhinitis,5,23-Aug-17,5
76297,Adipex-P,Upper Respiratory Tract Infection,10,30-Dec-12,84
136014,Adipex-P,Alcohol Dependence,10,4-May-17,58
216969,Adipex-P,Bipolar Disorde,10,11-Jun-16,41
144034,Adipex-P,Birth Control,10,11-Jul-16,6
22619,Adipex-P,Helicobacter Pylori Infection,1,31-May-15,10
43603,Adipex-P,Pain,10,20-Aug-08,116
107190,Adipex-P,Birth Control,9,30-Apr-12,0
19342,Adipex-P,Postherpetic Neuralgia,10,28-Nov-15,18
155119,Adipex-P,Bacterial Vaginitis,9,1-Apr-16,4
138582,Adipex-P,Weight Loss,10,3-Mar-13,46
215591,Adipex-P,Birth Control,1,9-Jul-17,1
50271,Adipex-P,Occipital Neuralgia,9,18-Jun-14,15
54464,Adipex-P,Obesity,9,14-Sep-17,30
74116,Adipex-P,Birth Control,6,12-Jul-11,2
91681,Adipex-P,Stomach Ulce,10,4-Feb-16,14
134176,Adipex-P,"Uveitis, Posteri",3,13-Sep-15,1
202632,Adipex-P,Sjogren's Syndrome,10,30-Aug-15,53
30724,Adipex-P,Vaginal Yeast Infection,1,22-Jul-17,13
50418,Adipex-P,Postherpetic Neuralgia,10,1-Aug-13,199
19148,Adipex-P,Neuropathic Pain,8,9-May-17,2
192609,Adipex-P,Birth Control,9,30-Jul-12,8
117484,Adipex-P,Neuralgia,1,9-Sep-16,6
128510,Adipex-P,Obesity,9,5-Aug-15,21
97165,Adipex-P,Insomnia,4,28-Jul-12,16
148610,Adipex-P,Birth Control,1,8-Feb-17,6
66912,Adipex-P,Depression,10,26-Nov-10,39
71495,Adipex-P,Schizophrenia,7,10-Apr-17,8
220447,Adipex-P,Birth Control,10,6-Dec-11,1
175687,Adipex-P,Sinusitis,1,11-Apr-17,16
95080,Adipex-P,Depression,2,17-May-09,38
203522,Adipex-P,Allergic Rhinitis,2,15-Dec-15,21
79696,Adipex-P,Deep Vein Thrombosis,7,17-Mar-15,17
47795,Adipex-P,Acne,9,10-Jan-17,25
2496,Adipex-P,Birth Control,1,21-Jun-16,6
29022,Adipex-P,Bowel Preparation,6,3-Apr-13,15
223352,Adipex-P,Allergic Rhinitis,8,9-Mar-09,13
169659,Adipex-P,Migraine Prevention,6,31-Jan-12,20
122176,Adipex-P,Depression,5,6-Jul-09,22
181344,Adipex-P,Major Depressive Disorde,8,16-Apr-16,54
163285,Adipex-P,Headache,10,13-Apr-11,14
201401,Adipex-P,Social Anxiety Disorde,9,12-Dec-14,184
27628,Adipex-P,Motion Sickness,10,31-Dec-16,8
159917,Adipex-P,Acne,10,1-Aug-14,34
107565,Adipex-P,Birth Control,10,29-Nov-10,251
220426,Adipex-P,Birth Control,9,23-Jan-12,0
35066,Adipex-P,Sinusitis,1,28-Jun-17,15
119274,Adipex-P,"Hypogonadism, Male",2,19-Jul-16,13
127428,Adipex-P,Weight Loss,4,1-Nov-17,2
113554,Adipex-P,Headache,1,25-Apr-17,13
98906,Adipex-P,Birth Control,10,26-Apr-09,6
44135,Adipex-P,,9,17-Oct-11,1
197698,Adipex-P,Depression,8,6-Aug-09,12
130004,Adipost,Birth Control,9,28-Jan-15,15
174967,Adoxa,"Hypogonadism, Male",6,10-Aug-11,39
121731,Advair Diskus,Postpartum Depression,10,17-Mar-14,11
63557,Advair Diskus,Acne,1,27-Aug-15,6
150590,Advair Diskus,Acne,8,7-Jan-16,8
74441,Advair Diskus,Birth Control,2,21-May-10,5
208289,Advair Diskus,Influenza,9,29-Dec-16,4
206292,Advair Diskus,"Crohn's Disease, Maintenance",9,8-Mar-16,4
40233,Advair Diskus,ibromyalgia,8,30-May-16,60
165445,Advair Diskus,Birth Control,10,4-Jun-17,3
185986,Advair Diskus,Depression,6,22-Dec-16,7
163105,Advair Diskus,Emergency Contraception,1,22-Apr-16,18
86821,Advair Diskus,Light Sedation,1,10-Nov-16,2
139361,Advair Diskus,Shift Work Sleep Disorde,8,6-Nov-13,22
77888,Advair Diskus,Pneumonia,5,27-Feb-08,33
77741,Advair Diskus,Bronchitis,8,19-Apr-12,12
117806,Advair Diskus,Vitamin/Mineral Supplementation and Deficiency,1,14-Aug-17,2
207477,Advair Diskus,Bowel Preparation,10,25-Mar-17,24
141941,Advair Diskus,Depression,9,17-Nov-09,272
153900,Advair Diskus,Bronchitis,8,5-Jan-11,7
82639,Advair HFA,"Diabetes, Type 2",8,3-Oct-10,21
150873,Advair HFA,Bacterial Skin Infection,8,7-Jun-11,30
207733,Advicor,Bowel Preparation,9,8-Nov-15,3
79898,Advil,Birth Control,7,12-Jul-17,0
181657,Advil,Anxiety and Stress,10,25-May-13,193
228356,Advil,Chronic Pain,2,20-Dec-16,17
68168,Advil,Emergency Contraception,9,17-Jul-15,8
120920,Advil,Depression,1,17-Nov-17,2
54518,Advil,Weight Loss,8,4-Jul-17,6
33867,Advil,Birth Control,1,29-Apr-16,8
175974,Advil,Skin or Soft Tissue Infection,1,29-Oct-08,9
116829,Advil Cold and Sinus,Bipolar Disorde,9,18-Feb-15,59
84299,Advil Cold and Sinus,Birth Control,8,24-Jan-17,1
34646,Advil Cold and Sinus,Acne,7,18-Jul-16,4
208486,Advil Cold and Sinus Liqui-Gels,emale Infertility,10,1-Jun-16,74
106978,Advil Liqui-Gels,Birth Control,6,4-Nov-13,3
213858,Advil Liqui-Gels,Vaginal Yeast Infection,7,9-Nov-16,6
165938,Adzenys XR-ODT,Birth Control,9,26-Feb-17,9
204129,Adzenys XR-ODT,Seizures,4,17-Oct-09,14
61690,Adzenys XR-ODT,Depression,8,28-Jun-16,11
185512,Aerobid,Obesity,1,27-Apr-17,13
33616,Afinitor,Birth Control,8,17-Aug-13,38
102203,Aflibercept,"COPD, Maintenance",9,2-Jul-16,18
223239,Aflibercept,Postmenopausal Symptoms,10,2-Oct-09,53
27466,Aflibercept,Restless Legs Syndrome,4,13-Jan-13,28
59788,Aflibercept,Birth Control,3,14-May-16,11
30649,Afrezza,Vaginal Yeast Infection,1,7-Oct-17,7
98143,Afrezza,Birth Control,1,24-Jul-15,1
210177,Afrezza,Constipation,8,5-Jan-17,21
69158,Afrezza,Osteoarthritis,8,9-Jan-17,39
19954,Afrezza,Urinary Tract Infection,10,19-Jul-17,24
17733,Afrezza,Birth Control,3,5-Sep-15,6
88966,Afrezza,Asthma,3,8-Aug-17,7
227093,Afrezza,Birth Control,8,6-Jun-14,9
25241,Afrin,Rheumatoid Arthritis,10,9-Aug-13,102
212560,Afrin,"Herpes Simplex, Suppression",10,30-Nov-16,87
154397,Afrin,Allergic Rhinitis,3,8-Sep-15,1
11589,Afrin,Restless Legs Syndrome,9,14-Mar-13,55
147649,Afrin,Anxiety,7,14-May-09,36
21131,Afrin,Bipolar Disorde,5,1-May-14,5
107125,Afrin,Birth Control,10,11-Jan-13,5
228609,Afrin,min / saxagliptin),10,19-Sep-13,14
154557,Afrin,Opiate Dependence,3,20-Jun-17,1
71152,Afrin,Irritable Bowel Syndrome,10,28-Sep-16,13
12637,Afrin,Keratoconjunctivitis Sicca,10,7-Mar-15,28
133369,Afrin,Rosacea,10,18-Jul-17,10
130524,Afrin,Emergency Contraception,9,13-Jul-12,19
19297,Afrin 4 Hour Extra Moisturizing,Neuropathic Pain,4,5-Jun-16,48
136352,Aftera,Rosacea,1,24-May-16,20
120572,Aftera,Migraine,5,9-Nov-09,5
19887,Aftera,Urinary Tract Infection,1,4-Oct-17,19
7149,Aftera,Hyperhidrosis,4,25-Oct-11,0
154933,Aftera,Diverticulitis,10,22-Mar-17,23
186206,Aftera,Depression,2,31-Jul-13,22
207483,Aftera,Bowel Preparation,9,10-Mar-17,25
134412,Aftera,Inflammatory Conditions,9,12-Jun-12,39
66629,Aftera,Bipolar Disorde,4,9-Feb-17,14
192955,Aftera,Menstrual Disorders,8,10-Oct-09,3
188656,Aftera,Birth Control,10,22-Sep-15,12
203390,Aftera,Insomnia,10,29-Jul-16,15
146327,Aftera,Opiate Dependence,10,8-Aug-08,30
199201,Aftera,Abnormal Uterine Bleeding,1,29-Oct-15,7
20854,Aftera,Insomnia,6,15-Apr-17,11
58779,Aggrenox,Acne,7,25-Nov-15,9
200836,Alahist LQ,Smoking Cessation,10,28-Apr-09,6
228109,Alavert D-12 Hour Allergy and Sinus,Birth Control,7,29-Jun-10,5
122100,Albendazole,ibromyalgia,6,6-Oct-10,21
86593,Albenza,"Diabetes, Type 2",6,15-Dec-14,27
219814,Albiglutide,Pain,3,4-Jun-17,36
161030,Albiglutide,Paranoid Disorde,9,9-Mar-15,13
44935,Albuterol,Depression,3,27-Jul-17,1
36331,Albuterol,Human Papilloma Virus,10,8-Dec-14,49
166119,Albuterol,Emergency Contraception,1,21-Jan-17,5
133083,Albuterol,Birth Control,5,3-Oct-15,4
166418,Albuterol,Birth Control,5,5-Nov-16,7
218646,Albuterol,"Diarrhea, Chronic",9,22-Jun-16,8
113786,Albuterol,"Breast Cancer, Metastatic",2,31-May-10,3
194376,Albuterol,High Cholesterol,3,11-Dec-16,75
110306,Albuterol,Birth Control,7,29-Feb-16,5
93868,Albuterol,Depression,2,3-Sep-17,34
227135,Albuterol,Birth Control,5,26-May-14,6
29189,Albuterol,Migraine Prevention,4,21-Nov-16,31
23659,Albuterol,Multiple Sclerosis,10,14-Jan-15,75
7276,Albuterol,Hyperhidrosis,10,5-Jan-11,0
177585,Albuterol,Depression,9,8-Oct-15,47
158669,Albuterol,,8,28-Mar-11,2
24443,Albuterol,Bowel Preparation,8,29-Jun-16,10
50597,Albuterol,Bipolar Disorde,8,6-Jan-11,59
177724,Albuterol,ibromyalgia,1,27-Jan-15,28
24114,Albuterol,Acne,7,26-Dec-15,21
213927,Albuterol / ipratropium,Vaginal Yeast Infection,1,21-Sep-16,8
57360,Albuterol / ipratropium,Pain,9,20-Feb-12,83
53698,Albuterol / ipratropium,Pain,10,9-Sep-16,8
229734,Albuterol / ipratropium,Bipolar Disorde,9,13-Jun-12,43
166555,Alcaftadine,Birth Control,6,26-Sep-16,7
35676,Alcaftadine,Opiate Dependence,10,15-Jan-17,27
181693,Alcaftadine,Anxiety and Stress,7,31-Jul-11,40
68758,Alcaftadine,Birth Control,6,14-Nov-16,4
186205,Alcaftadine,Depression,9,4-Aug-13,39
13696,Alcaftadine,ADHD,9,24-Mar-10,14
198382,Alcaftadine,"Diabetes, Type 2",8,7-Mar-17,14
158888,Alclometasone,Acne,3,15-Jul-17,3
51193,Aldactazide,Chlamydia Infection,9,4-Feb-16,8
16441,Aldactone,Birth Control,4,19-Jan-16,4
169846,Aldactone,Migraine Prevention,9,9-May-09,80
57659,Aldactone,Pain,10,5-Nov-15,7
185841,Aldara,Obesity,1,16-Nov-15,18
134261,Aldara,Sinusitis,8,12-Aug-16,18
88701,Aldara,Nasal Polyps,9,21-Mar-16,18
131664,Aldara,Depression,2,20-Jun-16,25
8424,Aldara,Insomnia,9,13-Mar-13,75
121271,Aldara,Depression,6,25-Jul-16,15
39978,Aldara,Obesity,10,15-Jul-15,4
168897,Aldesleukin,Depression,8,11-Feb-13,49
51065,Alendronate,Chlamydia Infection,10,18-Sep-16,2
37388,Alendronate,Binge Eating Disorde,9,4-Apr-15,17
142886,Alendronate,Birth Control,3,13-Sep-17,6
172507,Alendronate,Anxiety,10,27-Mar-16,69
99564,Alendronate,Bowel Preparation,10,10-Jul-17,21
186742,Alendronate,High Blood Pressure,8,27-May-13,94
43650,Alendronate,Birth Control,1,30-Jan-10,16
61355,Alesse,Depression,8,18-Sep-17,4
216912,Alesse,Dry Eye Disease,1,13-Mar-17,23
11198,Alesse,,2,1-Dec-11,0
128064,Alesse,Weight Loss,8,27-Jun-16,14
91921,Alesse,Neuropathic Pain,9,29-Oct-15,32
33945,Alesse,Birth Control,7,1-Jan-15,10
23745,Alesse,Cough,10,26-Mar-08,15
104315,Alesse,Birth Control,9,17-Jul-12,3
118361,Alesse,ibromyalgia,10,20-Aug-13,121
93578,Alesse,Pain,1,27-Feb-17,23
18767,Alesse,Hypertriglyceridemia,6,19-Jul-15,20
123118,Alesse,Allergic Rhinitis,1,10-Feb-16,12
177193,Alesse,Depression,1,2-Nov-17,3
116211,Alesse,Psoriatic Arthritis,9,8-Apr-16,26
213314,Alesse,Chronic Fatigue Syndrome,7,26-Mar-11,25
36062,Alesse,"Onychomycosis, Toenail",6,7-Jul-16,12
58842,Alesse,Prevention of Thromboembolism in Atrial Fibrillation,10,6-Mar-16,27
123045,Alesse,Pain,9,29-Sep-09,17
159766,Alesse,Acne,10,23-Nov-16,2
171757,Alesse,Allergic Rhinitis,1,4-Jun-10,29
29534,Alesse,Migraine Prevention,3,6-May-14,12
61500,Alesse,Depression,4,22-May-17,7
214388,Alesse,Vaginal Yeast Infection,1,6-Oct-15,4
135804,Alesse,Pain,8,11-Nov-12,48
