State,Year,Month,Period,Indicator,Data Value,Percent Complete,Percent Pending Investigation,State Name,Footnote,Footnote Symbol,Predicted Value
DC,2016,March,12 month-ending,"Natural, semi-synthetic, & synthetic opioids, incl. methadone (T40.2-T40.4)",65,100,0.106761566,District of Columbia,Numbers may differ from published reports using final data. See Technical Notes.,**,67
DC,2016,May,12 month-ending,Cocaine (T40.5),57,100,0.069942298,District of Columbia,Numbers may differ from published reports using final data. See Technical Notes.,**,61
DC,2016,May,12 month-ending,Number of Drug Overdose Deaths,198,100,0.069942298,District of Columbia,Numbers may differ from published reports using final data. See Technical Notes.,**,201
DC,2016,May,12 month-ending,Number of Deaths,"5,719",100,0.069942298,District of Columbia,Numbers may differ from published reports using final data. See Technical Notes.,**,
DC,2016,May,12 month-ending,Natural & semi-synthetic opioids (T40.2),33,100,0.069942298,District of Columbia,Numbers may differ from published reports using final data. See Technical Notes.,**,34
DC,2016,May,12 month-ending,Psychostimulants with abuse potential (T43.6),,100,0.069942298,District of Columbia,Numbers may differ from published reports using final data. See Technical Notes.  Data suppressed (<10).,**,
DC,2016,May,12 month-ending,"Synthetic opioids, excl. methadone (T40.4)",66,100,0.069942298,District of Columbia,Numbers may differ from published reports using final data. See Technical Notes.,**,68
DC,2016,May,12 month-ending,"Natural, semi-synthetic, & synthetic opioids, incl. methadone (T40.2-T40.4)",97,100,0.069942298,District of Columbia,Numbers may differ from published reports using final data. See Technical Notes.,**,99
DC,2016,May,12 month-ending,Percent with drugs specified,99.49494949,100,0.069942298,District of Columbia,Numbers may differ from published reports using final data. See Technical Notes.,**,
DC,2016,May,12 month-ending,Heroin (T40.1),107,100,0.069942298,District of Columbia,Numbers may differ from published reports using final data. See Technical Notes.,**,109
DC,2016,May,12 month-ending,"Natural & semi-synthetic opioids, incl. methadone (T40.2, T40.3)",43,100,0.069942298,District of Columbia,Numbers may differ from published reports using final data. See Technical Notes.,**,44
DC,2016,May,12 month-ending,Methadone (T40.3),15,100,0.069942298,District of Columbia,Numbers may differ from published reports using final data. See Technical Notes.,**,16
DC,2016,May,12 month-ending,"Opioids (T40.0-T40.4,T40.6)",155,100,0.069942298,District of Columbia,Numbers may differ from published reports using final data. See Technical Notes.,**,157
DC,2016,November,12 month-ending,Methadone (T40.3),20,100,0.016854879,District of Columbia,Numbers may differ from published reports using final data. See Technical Notes.,**,21
DC,2016,November,12 month-ending,Cocaine (T40.5),97,100,0.016854879,District of Columbia,Numbers may differ from published reports using final data. See Technical Notes.,**,103
DC,2016,November,12 month-ending,Number of Deaths,"5,933",100,0.016854879,District of Columbia,Numbers may differ from published reports using final data. See Technical Notes.,**,
DC,2016,November,12 month-ending,Number of Drug Overdose Deaths,289,100,0.016854879,District of Columbia,Numbers may differ from published reports using final data. See Technical Notes.,**,291
DC,2016,November,12 month-ending,Percent with drugs specified,99.30795848,100,0.016854879,District of Columbia,Numbers may differ from published reports using final data. See Technical Notes.,**,
DC,2016,November,12 month-ending,"Natural, semi-synthetic, & synthetic opioids, incl. methadone (T40.2-T40.4)",171,100,0.016854879,District of Columbia,Numbers may differ from published reports using final data. See Technical Notes.,**,172
DC,2016,November,12 month-ending,Natural & semi-synthetic opioids (T40.2),43,100,0.016854879,District of Columbia,Numbers may differ from published reports using final data. See Technical Notes.,**,44
DC,2016,November,12 month-ending,Psychostimulants with abuse potential (T43.6),,100,0.016854879,District of Columbia,Numbers may differ from published reports using final data. See Technical Notes.  Data suppressed (<10).,**,
DC,2016,November,12 month-ending,"Synthetic opioids, excl. methadone (T40.4)",140,100,0.016854879,District of Columbia,Numbers may differ from published reports using final data. See Technical Notes.,**,141
DC,2016,November,12 month-ending,"Natural & semi-synthetic opioids, incl. methadone (T40.2, T40.3)",55,100,0.016854879,District of Columbia,Numbers may differ from published reports using final data. See Technical Notes.,**,56
DC,2016,November,12 month-ending,"Opioids (T40.0-T40.4,T40.6)",221,100,0.016854879,District of Columbia,Numbers may differ from published reports using final data. See Technical Notes.,**,222
DC,2016,November,12 month-ending,Heroin (T40.1),137,100,0.016854879,District of Columbia,Numbers may differ from published reports using final data. See Technical Notes.,**,138
DC,2016,October,12 month-ending,Natural & semi-synthetic opioids (T40.2),40,100,0.01701838,District of Columbia,Numbers may differ from published reports using final data. See Technical Notes.,**,41
DC,2016,October,12 month-ending,Number of Deaths,"5,876",100,0.01701838,District of Columbia,Numbers may differ from published reports using final data. See Technical Notes.,**,
DC,2016,October,12 month-ending,Psychostimulants with abuse potential (T43.6),,100,0.01701838,District of Columbia,Numbers may differ from published reports using final data. See Technical Notes.  Data suppressed (<10).,**,
DC,2016,October,12 month-ending,Methadone (T40.3),16,100,0.01701838,District of Columbia,Numbers may differ from published reports using final data. See Technical Notes.,**,17
DC,2016,October,12 month-ending,Heroin (T40.1),122,100,0.01701838,District of Columbia,Numbers may differ from published reports using final data. See Technical Notes.,**,123
DC,2016,October,12 month-ending,"Natural, semi-synthetic, & synthetic opioids, incl. methadone (T40.2-T40.4)",145,100,0.01701838,District of Columbia,Numbers may differ from published reports using final data. See Technical Notes.,**,146
DC,2016,October,12 month-ending,Number of Drug Overdose Deaths,259,100,0.01701838,District of Columbia,Numbers may differ from published reports using final data. See Technical Notes.,**,261
DC,2016,October,12 month-ending,Cocaine (T40.5),83,100,0.01701838,District of Columbia,Numbers may differ from published reports using final data. See Technical Notes.,**,88
DC,2016,October,12 month-ending,"Natural & semi-synthetic opioids, incl. methadone (T40.2, T40.3)",49,100,0.01701838,District of Columbia,Numbers may differ from published reports using final data. See Technical Notes.,**,50
DC,2016,October,12 month-ending,"Synthetic opioids, excl. methadone (T40.4)",118,100,0.01701838,District of Columbia,Numbers may differ from published reports using final data. See Technical Notes.,**,119
DC,2016,October,12 month-ending,Percent with drugs specified,99.22779923,100,0.01701838,District of Columbia,Numbers may differ from published reports using final data. See Technical Notes.,**,
DC,2016,October,12 month-ending,"Opioids (T40.0-T40.4,T40.6)",195,100,0.01701838,District of Columbia,Numbers may differ from published reports using final data. See Technical Notes.,**,196
DC,2016,September,12 month-ending,Number of Deaths,"5,869",100,0.051116033,District of Columbia,Numbers may differ from published reports using final data. See Technical Notes.,**,
DC,2016,September,12 month-ending,Natural & semi-synthetic opioids (T40.2),40,100,0.051116033,District of Columbia,Numbers may differ from published reports using final data. See Technical Notes.,**,41
DC,2016,September,12 month-ending,Number of Drug Overdose Deaths,247,100,0.051116033,District of Columbia,Numbers may differ from published reports using final data. See Technical Notes.,**,250
DC,2016,September,12 month-ending,"Natural, semi-synthetic, & synthetic opioids, incl. methadone (T40.2-T40.4)",132,100,0.051116033,District of Columbia,Numbers may differ from published reports using final data. See Technical Notes.,**,134
DC,2016,September,12 month-ending,"Synthetic opioids, excl. methadone (T40.4)",104,100,0.051116033,District of Columbia,Numbers may differ from published reports using final data. See Technical Notes.,**,106
DC,2016,September,12 month-ending,Cocaine (T40.5),80,100,0.051116033,District of Columbia,Numbers may differ from published reports using final data. See Technical Notes.,**,85
DC,2016,September,12 month-ending,Percent with drugs specified,99.1902834,100,0.051116033,District of Columbia,Numbers may differ from published reports using final data. See Technical Notes.,**,
DC,2016,September,12 month-ending,"Natural & semi-synthetic opioids, incl. methadone (T40.2, T40.3)",48,100,0.051116033,District of Columbia,Numbers may differ from published reports using final data. See Technical Notes.,**,49
DC,2016,September,12 month-ending,Psychostimulants with abuse potential (T43.6),,100,0.051116033,District of Columbia,Numbers may differ from published reports using final data. See Technical Notes.  Data suppressed (<10).,**,
DC,2016,September,12 month-ending,Methadone (T40.3),15,100,0.051116033,District of Columbia,Numbers may differ from published reports using final data. See Technical Notes.,**,16
DC,2016,September,12 month-ending,Heroin (T40.1),120,100,0.051116033,District of Columbia,Numbers may differ from published reports using final data. See Technical Notes.,**,121
DC,2016,September,12 month-ending,"Opioids (T40.0-T40.4,T40.6)",187,100,0.051116033,District of Columbia,Numbers may differ from published reports using final data. See Technical Notes.,**,189
DC,2017,April,12 month-ending,Psychostimulants with abuse potential (T43.6),10,100,0,District of Columbia,Numbers may differ from published reports using final data. See Technical Notes.,**,11
DC,2017,April,12 month-ending,Natural & semi-synthetic opioids (T40.2),47,100,0,District of Columbia,Numbers may differ from published reports using final data. See Technical Notes.,**,48
DC,2017,April,12 month-ending,Number of Drug Overdose Deaths,375,100,0,District of Columbia,Numbers may differ from published reports using final data. See Technical Notes.,**,376
DC,2017,April,12 month-ending,Cocaine (T40.5),132,100,0,District of Columbia,Numbers may differ from published reports using final data. See Technical Notes.,**,140
DC,2017,April,12 month-ending,Heroin (T40.1),178,100,0,District of Columbia,Numbers may differ from published reports using final data. See Technical Notes.,**,179
DC,2017,April,12 month-ending,"Opioids (T40.0-T40.4,T40.6)",300,100,0,District of Columbia,Numbers may differ from published reports using final data. See Technical Notes.,**,301
